Area,Shape Factor,ECR,Orientation,Scale Factor,Inertia Tensor XX,Inertia Tensor XY,Inertia Tensor YY,Aspect Ratio,Compactness Ratio,area-to-ellipse Ratio,Inertia Tensor/Area XX,Inertia Tensor/Area XY,Inertia Tensor/Area YY,I_Principal_Max,I_Principal_Min,I_Anisotropy,I_Area_Principal_Max,I_Area_Principal_Min,I_Area_Anisotropy
0.002050950724827094,0.7714484698778448,0.02554792228234626,1.786698912215584,1.0009753586168935,5.399840939118348,2.9615374232661997,5.687800978612434,1.0661976449070127,0.9001046240767568,0.7108898806269311,0.07021742273506634,0.006119302893370065,0.09359038181251768,5.7036851405807125,5.378255938211327,1.1290210463171388,0.0950844255482018,0.06872033977114562,1.129021046317138
0.0028843509468603158,0.5932919513329357,0.030295838848132264,0.4144235502004316,1.2374774024038917,5.7565341082901575,-4.952341595671533,6.334109086493847,1.3663350379086032,0.9583708023345332,0.6495301182591535,0.07132712877706891,-0.031935623000731175,0.1268526097182887,6.4421322163597745,5.529327026424399,1.6440079430826866,0.14123255572126497,0.05684755109437057,1.644007943082686
0.002207213392417888,0.7108098827524084,0.026503092970625895,0.42497933481190114,1.1066810006983834,5.451352352688544,-4.152069979272619,5.826144217320255,1.0929357129009465,0.9188313683441766,0.7120378023636764,0.06869782787511985,-0.01874512979697543,0.09984755367865193,5.910261989772974,5.314779279544926,1.357189125759509,0.1085771148140503,0.059938944935569546,1.357189125759508
0.0014428280684454441,0.7247342462143259,0.021428866190494254,0.4095989311226613,1.0993726780290696,5.03722871774747,-3.682196420669461,5.4156452800812325,1.0754760411515603,0.9210131265448184,0.702456127765393,0.06945499129853148,-0.017917995314983986,0.1013126839195897,5.4917631013221015,4.914535193034984,1.3412544339032144,0.10929517388763543,0.06144536362515458,1.3412544339032146
0.003916983066529651,0.7049830059024762,0.03530297129036418,1.1282000966488912,0.950892585673269,6.286380138274673,-2.8542942430073808,6.1077179656152385,1.2136084057259282,0.9301150783672574,0.7057388131246692,0.0891775208394588,-0.0028764227202135342,0.0746165743529531,6.292475061849163,6.100381686678576,1.023496283926829,0.08972126070471538,0.07407216295015806,1.0234962839268282
0.0009948744087640072,0.757749958263695,0.01779452132820977,1.6198947959211933,1.0504070321462704,4.829231619746656,3.351494614775082,4.892457121784747,1.2020018290722594,0.9143033851377098,0.6997786245879737,0.08178497081689041,0.01865751317137985,0.08711044095851611,5.062579503529826,4.609149202691774,1.2350120227476733,0.10321403689516073,0.06565226051417275,1.2350120227476715
0.0009401823766983377,0.7182465393747075,0.017298541560392955,0.7790248985850453,1.0323613201976611,4.837429761609435,-3.192836535208553,4.777527055800143,1.2243575359114394,0.9361108970711863,0.694938555692654,0.08724163477436384,-0.01683879216303769,0.08218015318980645,4.990891376123989,4.583825008918574,1.1961442658044485,0.1016673272639622,0.06773067264240389,1.1961442658044488
0.002610891691585405,0.7260728517258552,0.028824355250652887,1.327445191985172,1.2321009360629969,6.213831008511355,3.9878648917963626,5.380349595110001,1.1968363661376094,0.903418296262113,0.7101881734597925,0.12427081944541946,0.013446243239976967,0.05411163203077883,6.233534092859738,5.3334761558482935,1.6321944122235015,0.12673061058321808,0.051635905499393835,1.6321944122235006
0.0022527899938159838,0.6492767824957952,0.026775260867337787,0.4870251824351717,1.1232180912441758,5.564432020634142,-4.400292134510305,5.893350988416242,1.3075416373715325,0.9354903439696911,0.676255865200912,0.07535441727636072,-0.023541869597436503,0.10461129604993974,6.010806361626651,5.374276878503593,1.393303099632609,0.11759283911962368,0.06232356006741441,1.3933030996326088
0.0007682931155152495,0.7262078825993771,0.015637627219194712,0.9369375636382878,1.2399361951578738,4.915436564439101,-3.671931944688178,4.42851060321259,1.1369965017831596,0.9074960372051801,0.6866311653843213,0.11531334310443277,-0.03330095019263344,0.07095279997128205,5.058620205685967,4.140195860610368,1.6494103594700742,0.13296957013050612,0.05319457333401367,1.649410359470074
0.00380369321983496,0.7346436212062485,0.03478890264576753,1.1519653187773597,1.0434048760102599,6.373143012720673,-3.406362311688495,5.956740100776671,1.2196645178936893,0.9127328145865646,0.7082630307340856,0.10012272600003026,-0.005156120105515262,0.06608438233439903,6.380705851159903,5.945160865476299,1.219909105750495,0.1008802545733479,0.06532466528387075,1.2199091057504947
0.0018478091826596855,0.7693227581901781,0.024249968750233247,1.2877304763116046,0.967690337869447,5.550536660437821,1.7532910699456814,5.318406206965968,1.110395798358327,0.9133959130078694,0.7124181060185347,0.0905638738175205,0.001973349562563401,0.071838649741199,5.552794946338745,5.31555060026519,1.0586412245547216,0.09076807037183653,0.07163413977257468,1.0586412245547205
0.004104497184375648,0.753008004978162,0.036137751873138585,1.33813282920124,1.1043882973735748,6.5051954974587645,4.097932517387071,5.966317055714356,1.0436230685818273,0.9060569464509821,0.7145524163048013,0.10586257503607344,0.009549197670215611,0.06183619830365771,6.5236503008203215,5.933869667646611,1.3521884395677692,0.10782685766721278,0.05986434485471432,1.352188439567768
0.00012110384169077899,0.8049034789302398,0.006208707984693039,0.5299350613161622,1.1533808673300758,2.656487987311596,-1.6666569807721596,2.9598328224386075,1.1491805593758653,0.9409111768564047,0.6852084486435381,0.07614132162935053,-0.027445808672821374,0.10327287935486078,3.111449387483417,2.406941003090565,1.4593376963841227,0.12018907467871064,0.05915830491294626,1.4593376963841225
0.004814184671026573,0.7265605477980654,0.03913599844739444,1.5262325546691569,1.0586012316453737,6.506367044883602,4.921438043471267,6.355646210664928,1.1159646009961648,0.9153856944000538,0.7037357679658525,0.09040811692263402,0.018553504365907764,0.07778635915806768,6.643172576735677,6.168770196058278,1.252718043215711,0.10361822203313702,0.0645475815011751,1.2527180432157103
0.0011511373405675058,0.7214006628427097,0.019140891603051418,0.23789229211173854,1.1122911232295685,4.727457858596123,-3.042966872384736,5.264316863909887,1.1655477632130677,0.9223625388840362,0.6973456266621619,0.06387006482428614,-0.01183211381723125,0.10912100038754441,5.29046975938235,4.681073113378842,1.369432128279806,0.11200075117177019,0.060978331551888296,1.3694321282798059
0.006409344399947135,0.7107233358029698,0.045152914954431064,1.7039177544099422,1.1892706401974245,6.513595195757674,5.59181283215201,6.948983042972727,1.1498749097785104,0.9211721632820157,0.7128083636953546,0.06843951238123872,0.027243449359112035,0.10566353889117015,7.0761362186252255,6.278424788672811,1.5380942931807637,0.11992630952432497,0.05411282128783017,1.538094293180764
0.002161636786434817,0.6284368406459343,0.026228098279341798,0.20918747319498132,1.0274654456622816,5.538901312175468,-3.2060756556002854,5.898066089901744,1.2919288912490765,0.9636534390596869,0.6393644975834478,0.07655003787778454,-0.007422076378570981,0.10951872218777128,5.912428847205792,5.517966062604892,1.185631577935312,0.11109664654883246,0.07496704870031311,1.185631577935312
0.0004739978154035412,0.6762469431273402,0.012282939748124236,1.1622686705751706,1.2758413782461147,4.6135607925777915,-2.119434822197791,3.649532228219403,1.099710706937007,0.9403307685244269,0.6830033032568217,0.1380673487051086,-0.011272193645311153,0.052764893827805505,4.624027625809933,3.6215707316975365,1.7282698515157633,0.13951104400335823,0.05130924294154542,1.7282698515157628
0.0006094257477586716,0.7347397921758938,0.013927444494827176,0.9122695556218213,1.1720172828703188,4.601427273100221,-3.2791056963752587,4.240465672701798,1.1923903634509427,0.9215855960814591,0.6868770704635763,0.10622784836541715,-0.02832351480647675,0.07410499784023032,4.745280561366796,3.9895260285958294,1.5002153868429002,0.12258949753395318,0.05767183521168922,1.5002153868429002
0.0034377797107339953,0.591837069955361,0.03307389463082825,0.13603344680113877,1.4024525513580022,5.489650012863588,-4.410993901448654,6.7220726157502755,1.211869958383204,0.9272190594541581,0.6919883517728557,0.0458491441021921,-0.015593899965679137,0.15665691782687116,6.735593305871338,5.441841474105623,2.005208484502955,0.15877179316568044,0.04371005671586509,2.005208484502957
0.0005482227411027756,0.7232160749723093,0.013209639562695588,0.10503672922838383,1.3859299109234138,3.61425202954988,-2.25950767580031,4.8347130366249855,1.0981371389966799,0.9096403172502587,0.7153002343879341,0.044043515819614354,-0.011251508999239828,0.14884941321346096,4.842635146583759,3.586948382321004,1.9692095739225188,0.1500246768528113,0.042856225997123944,1.969209573922519
0.0022905534600049576,0.6933950641648218,0.026998691058007607,0.24181278864474307,1.0546208590101052,5.471315207089833,-3.462171426112423,5.8796660617673915,1.1645884186686601,0.9303528766517869,0.6999305212358086,0.06753492201762097,-0.009054673941967127,0.10149902372680338,5.901611658548495,5.437367358197164,1.244113080175423,0.10374317775758046,0.06528390647198416,1.244113080175422
0.00011719726617051203,0.7149201217560129,0.00610774792059677,1.7763693535676348,1.4597582958047088,2.236593746199813,1.8405824009708982,3.3874895634978865,1.1947632172871094,0.9428520754680788,0.6791542563568482,0.051391641379573985,0.03411272514077339,0.1634807068691017,3.44371053490307,2.0375443076356192,2.129661717415708,0.17286526072196362,0.04188440917802428,2.129661717415708
0.0020795988844137347,0.7366433295682681,0.02572569436118762,1.3671538725882788,1.1002403507378515,5.834210698939328,3.6646087493284143,5.337191970161966,1.1344100910928654,0.9076919595138052,0.6987215505875316,0.10680743146421205,0.012214863506772792,0.06505217187255466,5.864583974221933,5.285168774125945,1.3431453780944433,0.11008830084305143,0.06175861320833827,1.3431453780944427
0.009057922642370132,0.6877496580084056,0.05367027977578907,1.0400281085874088,0.9276461356933622,7.134477834082028,-3.8599114514945247,7.033214119390934,1.1661981955009317,0.9240221796601188,0.6768201828384707,0.09005082754994813,-0.0034100047990269222,0.08139855496526362,7.147467580410345,7.018640636302957,0.9753341558296573,0.09122496236844714,0.0802234330580508,0.9753341558296563
0.004751680177210942,0.7376187818613525,0.03888123606528,0.07119364874327692,0.9786928645314635,6.261218383800503,-2.4366606662607073,6.525072554658185,1.0432630010765118,0.9059613205987326,0.703697835243757,0.07171911269663675,-0.0015548554890492446,0.09331856738853529,6.526259351313178,6.259671136463785,1.0818028878705166,0.0934290626454894,0.07160841976805651,1.0818028878705161
0.008975887890809067,0.6859108833326398,0.053426915036457176,0.5949516537211003,0.9708964281406359,7.052236889047002,-4.940264211813907,7.126755909116188,1.1992211845910514,0.9069897699935296,0.671706602645581,0.0837147178563257,-0.010140550903311663,0.09017451118721526,7.205566353254663,6.959745300980047,1.0653793043524027,0.09754627112816876,0.0763341073282214,1.0653793043524025
0.0025210407498101974,0.6587846766063445,0.02832416780186213,1.1303700979067395,1.4493604796593702,6.428880672409287,-4.45479362814946,5.152435465456669,1.1342535923079187,0.9227588675047733,0.7063124643567585,0.15931450779128686,-0.022215830185866387,0.04462521001381456,6.454375830700942,5.055326298281144,2.1071285441794823,0.16339271669892733,0.04049753698015295,2.1071285441794836
0.005958794639043706,0.6714575098655567,0.04353798862919456,1.7067041591047278,1.1103703614716625,6.504093268236164,5.260384102729654,6.846951287431837,1.2063442276318364,0.9433315708591055,0.6881822733380346,0.0729105070529158,0.021037592048848218,0.10263946722772554,6.947460023507237,6.34277987990777,1.365239409192092,0.11344776591471865,0.062063772607905784,1.3652394091920927
0.005017324144770079,0.7403590493357383,0.039952735701935256,0.01565197105952107,0.9737881389938453,6.303841113695612,-1.0377691463545053,6.557249618940641,1.0821011867960955,0.9055724846533519,0.7139608643428309,0.07088092175227693,-0.0003203566532697857,0.0912734793801295,6.557304483877476,6.303770420846445,1.0714645984526425,0.09127847338982191,0.07087591949513827,1.0714645984526434
0.0009232538900051387,0.6409690344690199,0.017142114754328034,0.9035402428177063,1.304170183323173,5.14322049293174,-4.093345231899102,4.6726010953853025,1.330959973521976,0.9284445265327816,0.677283636710103,0.12048445306601298,-0.042246520180275186,0.07536325752450443,5.3332989513547036,4.264448053484324,1.7904199845575786,0.1455471428878792,0.05012822192719576,1.7904199845575783
0.0019676106147253824,0.6769369841303463,0.025023580953602426,1.1327363852277643,1.1858454599351143,5.941972725772006,-3.6174538533688336,5.207878281323099,1.2055443384516706,0.9210521259323936,0.6717479908746578,0.12563959608897352,-0.01231463608684438,0.060420056059334475,5.959585925280742,5.170152572681085,1.5305724288480198,0.12786016166393765,0.058185559629378214,1.5305724288480194
0.0010248248060256357,0.7188929890089614,0.018060356010592707,0.20201482381375105,1.0936685481999384,4.601887112846922,-2.6759820236380394,5.116716659939209,1.1381297472500191,0.9229782529253657,0.7073914039252885,0.06327555570178733,-0.009185238768520065,0.10576260085254398,5.134436141780296,4.571517423573188,1.3288294777651177,0.10764628926639197,0.06138480744167409,1.3288294777651182
0.006526539214930583,0.7015919090211676,0.045563578202194505,1.3715783172886138,1.2282876167771402,7.099113382148414,5.26693977296219,6.351443914038154,1.1703914829407152,0.9098636228896895,0.7115453830218483,0.1205074182690675,0.01933406634617055,0.057163415469987426,7.1429758809263815,6.251952517035787,1.6238152717726746,0.12588305508007938,0.05175495611573885,1.6238152717726764
0.005678828131999754,0.6238851069090926,0.04250351417544304,1.1737967563198597,1.0244760446128254,6.838717340106046,-3.475277109506521,6.461238396742016,1.2414731422474692,0.9327883885934802,0.6576050683280855,0.10680099782296283,-0.0037004990706834516,0.07329498476892436,6.842469170881056,6.455740609482819,1.1792198085518528,0.1072009226611456,0.07289384042759275,1.1792198085518526
0.0022345593538129695,0.7523314522258311,0.026666727364462656,1.095194495763707,0.9891783608419946,5.78710979809808,-2.9842716296579916,5.527280417840922,1.102801062274663,0.9066923746461306,0.6938595258528463,0.09486527784496165,-0.005746331794610698,0.07320242008231422,5.80200151462437,5.507634102378909,1.1039728526607022,0.09628423245220663,0.07178071697700554,1.103972852660702
0.0017813975076963135,0.7583811451248785,0.02381028335277833,1.2717589240407712,1.2522808527325984,5.858439284439414,2.7490199035381084,4.9222085087914795,1.0889257857106063,0.9024081275200828,0.7184252660742348,0.1276408217637129,0.005688316384990918,0.0501610658381715,5.861666160240356,4.913931768262495,1.6765308474323752,0.12805113816448707,0.04974790725572705,1.6765308474323761
0.003071865741340697,0.7542259514796902,0.031264808273660155,1.0570298148959274,0.9933191579180134,6.078387534869799,-3.5197082191030824,5.829012570027821,1.1790238549809733,0.9101523818391056,0.7078971756697737,0.09234913234871629,-0.007152326509421517,0.07200639506786886,6.102496486731274,5.79719884610222,1.1127525765710333,0.09459603324907775,0.06975532845076776,1.1127525765710342
0.003489867072226625,0.6740615041065788,0.033323420461581155,1.4907393598480536,1.0464151610474417,6.258230316654727,4.50740906665815,6.049440736331351,1.1833252662023852,0.9349489818675634,0.673500526055804,0.09728897263766152,0.01691626857892448,0.07899869075412655,6.3565455193565,5.913280374005436,1.22639878411808,0.10730339246757915,0.06895931218419135,1.2263987841180797
0.005570747918297055,0.7425431293288252,0.042097341705160496,1.8332108240901177,1.028144536391579,6.346455544086147,3.2581566103020343,6.735434199929688,1.03120712291668,0.9038378783862027,0.7108559328051963,0.06662500611206222,0.003034486074453751,0.0982183152529361,6.738355883331166,6.34212903671104,1.1870888875564116,0.09850477391828384,0.06633779552338137,1.187088887556413
0.0004779043905090616,0.7134821865184365,0.012333449837563343,1.7678976948068095,1.1116364388370505,3.9165759587753484,2.404746743149884,4.414702462732051,1.1879424141706607,0.9343062265496007,0.671205301563033,0.06835038858262793,0.014965839952280168,0.11235900321796083,4.45466101853507,3.8471512741918006,1.3680029376450202,0.11692056476756431,0.06376881988993398,1.3680029376450202
0.0003893553531093443,0.7353647981351916,0.011132409513983787,1.1816691436650133,1.042708390589328,4.130821455423544,-0.9018437657744818,3.705331157151065,1.0932496405773666,0.9301750482694762,0.6882866338789254,0.10384827583026146,-0.003442002392984184,0.06790585856152136,4.13394330517303,3.7005363971743783,1.218408297838525,0.1041719803323875,0.06758114691086646,1.2184082978385253
0.001086027788846424,0.6929994920232341,0.0185917622215895,1.290923128087544,1.0866503984054265,5.204689827660454,2.1396159720000703,4.673091949953244,1.255068298169631,0.9362395855576178,0.6916159734681173,0.10896820538630625,0.005023044943830008,0.06411602252543373,5.209746939744869,4.664427798628988,1.3135578040752667,0.10951850588496664,0.06356356125195085,1.3135578040752673
0.000503948224356331,0.7761302845469317,0.012665035813431326,1.3754086940233055,1.074229219935263,4.368732416487327,2.179407858815151,3.9367829552494955,1.1442739092785246,0.924552478598741,0.7074668455014917,0.10180189046449631,0.011276196510260229,0.06614547717557306,4.4001617892912055,3.8863671147138668,1.2865747041827906,0.10504157450973223,0.06289521932827086,1.2865747041827913
0.003432570974069397,0.6944886724799008,0.03304883827713842,1.8004477364701519,1.124338850907193,5.788324473200229,3.9982307189678297,6.375121782700597,1.1756738414295294,0.9239092223853913,0.6999797195470535,0.06188433611802273,0.01033427885586921,0.1111245693799386,6.3935728864447166,5.754264044687534,1.3957532413340672,0.11318527217137829,0.05981449236768748,1.3957532413340674
0.005492617602735625,0.7569271879029552,0.0418012595419239,1.1115249648469585,1.0796720008785812,6.764160551887488,-4.327462159212323,6.286729656628991,1.0344185827666323,0.9005214207130611,0.7150656067565611,0.1025038538250345,-0.008977901608052482,0.06365912065244114,6.783148550392725,6.255342547205562,1.2983907889083375,0.10446174798234507,0.06169459387341952,1.2983907889083377
0.004523799054782447,0.7082574908515678,0.03793789962734647,1.7196939779417193,1.066358486128858,6.204460592298788,4.693233651676606,6.515720416224161,1.0843692746085176,0.9119761417478534,0.7048399757913419,0.07117619784392515,0.01571561470884849,0.09709536300913583,6.589000525542148,6.094875362168608,1.2695097258771288,0.10445194176516985,0.06379903962084399,1.2695097258771286
