Area,Shape Factor,ECR,Orientation,Scale Factor,Inertia Tensor XX,Inertia Tensor XY,Inertia Tensor YY,Aspect Ratio,Compactness Ratio,area-to-ellipse Ratio,Inertia Tensor/Area XX,Inertia Tensor/Area XY,Inertia Tensor/Area YY,I_Principal_Max,I_Principal_Min,I_Anisotropy,I_Area_Principal_Max,I_Area_Principal_Min,I_Area_Anisotropy
0.0020509521626802,0.8502769917979721,0.0255507015455768,2.9011005628303983,1.176706809875011,110.68334230284702,9.637962207105051,147.62013605442178,1.28,1.0266666666666666,0.7722975931141193,0.0702751379700616,0.0061193410838762,0.0937270705107439,149.98373377029984,108.31974458696894,1.384638916406226,0.09522776747320615,0.06877444100759934,1.3846389164062243
0.0028843549462455,0.6287156882288097,0.0303004735054267,0.4263884950399976,1.5783960944027158,158.12358789089373,-70.74942955123335,281.7327020265071,1.8329571106094809,1.11196388261851,0.6961749143035175,0.0713876243299746,-0.0319410517161324,0.1271930934656917,313.8711332876476,125.98515662975328,2.4913342308257467,0.14170254324498757,0.056878174550678694,2.491334230825745
0.0022072151845987,0.7721965179123398,0.0265061957699091,0.4378877575856091,1.3468247356140544,116.53442973869002,-31.77485577048581,169.52295368122455,1.3238938053097344,1.0536873156342184,0.7737485065280523,0.0687518759520295,-0.0187462275932069,0.1000135419948227,184.40002691487078,101.6573565050438,1.8139368684618673,0.10879057635095611,0.05997484159589607,1.8139368684618649
0.0014428285690474,0.7898645828087025,0.0214305062375158,0.4211485477946911,1.3346010345183972,77.01801795931136,-19.854201149500184,112.4465871769474,1.2951263537906137,1.0568592057761732,0.7616688484874762,0.0695108465336745,-0.0179189541060471,0.1014860895098803,121.34029351985329,68.12431161640548,1.781159921337576,0.10951290028867625,0.06148403575487857,1.7811599213375764
0.0039169930827568,0.7648476602549313,0.0353103047615712,1.3832372101996746,1.1008113395384485,268.60166760535736,-8.652291473623498,224.65498641477333,1.5342420212765957,1.0701462765957446,0.7657994133640484,0.0892957671560363,-0.0028764266867099,0.0746858332495922,270.2437847583548,223.01286926177585,1.211785605256433,0.08984168376275085,0.07413991664287763,1.2117856052564318
0.000994874572881,0.8323752688549065,0.0177954604340804,2.427319609442701,1.254509584250969,62.553397659055406,14.25516707327101,66.63657794468352,1.513089005235602,1.0471204188481675,0.7583058568694633,0.0818761749464076,0.0186585956456426,0.0872206517600569,78.99560857314546,50.194367030593476,1.5737942969775398,0.10339739342034733,0.06569943328611717,1.5737942969775365
0.0009401825152096,0.7816137468793984,0.0172994043079048,0.8602464619537054,1.225761457986221,63.06839266119812,-12.158182487856896,59.400879367101226,1.554016620498615,1.0789473684210529,0.7522404234981508,0.0873523444060915,-0.0168395879333198,0.0822726861040183,73.53032895308664,48.938943075212705,1.5024911518845065,0.10184256087685126,0.06778246963325854,1.5024911518845072
0.0026108946578881,0.7915710999210256,0.0288283468376222,1.7531210314224046,1.5683728711694196,249.8048022089414,26.96053009620589,108.54677620164053,1.5037406483790523,1.03142144638404,0.771411173028609,0.1245909237949832,0.0134466484270353,0.0541380429933369,254.77557532230486,103.57600308827706,2.4597934630202087,0.12707011238020186,0.05165885440811824,2.459793463020207
0.0022527918993249,0.6958662556136053,0.0267784602445676,0.5065080165482284,1.3747507933176817,130.4865501687326,-40.73119649837955,181.30781148718629,1.7132947976878612,1.0780346820809248,0.7289918479955488,0.07542575154262,-0.0235440442187165,0.1048022031717839,203.9047897945519,107.88957186136703,1.8899397437275947,0.11786404034367154,0.062363914370732354,1.8899397437275942
0.0007682931910992,0.7917433223191723,0.0156382645525194,1.0801638442230102,1.582995152141253,68.18575122091355,-19.65119218615341,41.8972852628555,1.3983050847457628,1.0372881355932204,0.7418708453693609,0.1155690698659551,-0.03330710540026,0.0710123479031449,78.68343472393248,31.399601759836557,2.5058736517027103,0.133361753769377,0.053219663999722965,2.5058736517027094
